,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
1971,Thu Jun 17 09:45:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The mobile money dealers of agents will then log in and consent to @UgEquityBank USSD terms and conditions which will give em access to the USSD platform..

The dealer shall then select the right anchor to access the loan limit
#EquityUgFloatFinancing https://t.co/Kgo6VqFXwa",The mobile money dealers agents log consent USSD terms conditions give em access USSD platform .. The dealer shall select right anchor access loan limit,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,en,0,0,afiato_ke,434,1049,736,,,"Naj_Daniell, UgEquityBank",,,2021-06-17 09:45:47+00:00
1972,Thu Jun 17 09:45:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CLIMATE CHANGE 

Professor Michalis Zervas talks to us about how fibre lasers in manufacturing could reduce carbon emissions by approximately 250K tons per annum. https://t.co/c4lPWi0qZF

#NetZero
#NetZeroBy2050
#Industry4 https://t.co/swDjHq46tx",CLIMATE CHANGE Professor Michalis Zervas talks us fibre lasers manufacturing could reduce carbon emissions approximately K tons per annum,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,0,UoS_Engagement,2996,2144,1456,,,PhotonicsHub,,Southampton,2021-06-17 09:45:48+00:00
1973,Thu Jun 17 09:45:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","No doubt we will see more sneering from journalists seemingly desperate to sink @GBNEWS before it leaves port, but if this is the content the channels produces on a regular basis, GB News will thrive.",No doubt see sneering journalists seemingly desperate sink leaves port content channels produces regular basis GB News thrive,"Sentiment(polarity=-0.3, subjectivity=0.5384615384615384)",-0.3,0.5384615384615384,en,0,0,KaranLeMay1,132142,563,127,,,"James7Holland, GBNEWS",,,2021-06-17 09:45:49+00:00
1974,Thu Jun 17 09:45:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,CallingKellyR,41924,546,947,,,davidbewart,,Rentfree in your head??,2021-06-17 09:45:53+00:00
1975,Thu Jun 17 09:45:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carbon offsets are either (1) paying others to cut their emissions &amp; give you imaginary “carbon credits” in exchange, (2) banking on risky/non-existent carbon removal schemes to effectively “undo” your emissions sometime in the future"" just allowing continuing business as usual",Carbon offsets either 1 paying others cut emissions amp give imaginary carbon credits exchange 2 banking risky/non-existent carbon removal schemes effectively undo emissions sometime future '' allowing continuing business usual,"Sentiment(polarity=0.11666666666666665, subjectivity=0.39166666666666666)",0.11666666666666665,0.39166666666666666,en,0,0,VowlesGlenn,12193,886,4503,,,BiodiversitySoS,,"Bristol, England",2021-06-17 09:45:58+00:00
1976,Thu Jun 17 09:46:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","welkin moon giveaway bc i finally have money!

-u gotta be fine with me logging into your account or giving me a venmo
-mobile/pc only :(
-like and rt (follow would be appreciated, i fb accs with similar interests!)
-reply ur fave character and why for xtra entry
-ends june 28th https://t.co/9fFE4tuOlH",welkin moon giveaway bc finally money -u got ta fine logging account giving venmo-mobile/pc -like rt follow would appreciated fb accs similar interests -reply ur fave character xtra entry-ends june th,"Sentiment(polarity=0.15416666666666667, subjectivity=0.5)",0.15416666666666667,0.5,en,0,0,_noyasenpai,6587,3079,2207,,,siilveon,,she/her • 16 ,2021-06-17 09:46:00+00:00
1977,Thu Jun 17 09:46:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Prabhas 1st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value 🔥💪...
Meeru enni filters/Dlms use chesina Aath Care 🖕 https://t.co/fszjJjJzsJ",st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value ... Meeru enni filters/Dlms use chesina Aath Care,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,et,0,0,Hemanth87409165,8543,28,76,,Prabhas,darlingfanavi1,,,2021-06-17 09:46:03+00:00
1978,Thu Jun 17 09:46:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pertandingan kedua Grup C! Mempertemukan tim kuda hitam - Ukraina, melawan Makedonia Utara! Siapa yang lebih unggul?

Ukraina vs Makedonia Utara - Kamis 17 Juni 19.15 WIB - LIVE di @Official_MNCTV  @sport_mnctv.
. https://t.co/Z9V6d1Leq1",Pertandingan kedua Grup C Mempertemukan tim kuda hitam Ukraina melawan Makedonia Utara Siapa yang lebih unggul Ukraina vs Makedonia Utara Kamis Juni WIB LIVE di ..,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,in,0,0,mbah_FPL,41135,4629,888,,,Official_MNCTV,,1520 ,2021-06-17 09:46:05+00:00
1979,Thu Jun 17 09:46:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We urgently ⚠️ need the promised Deposit Return Scheme to..

✅Stop millions of plastic bottles from polluting the ocean &amp;  environment
✅Stop littering of drinks bottles &amp; cans
✅Reduce carbon emissions
✅Create green jobs
✅Deliver circularity 

Don’t bottle it @DefraGovUK https://t.co/XyfrpM658p",We urgently need promised Deposit Return Scheme .. Stop millions plastic bottles polluting ocean amp environmentStop littering drinks bottles amp cansReduce carbon emissionsCreate green jobsDeliver circularity Dont bottle,"Sentiment(polarity=-0.2, subjectivity=0.3)",-0.2,0.3,en,0,0,PlasticLlanelli,18,13,35,,,HugoSAS,,Llanelli,2021-06-17 09:46:08+00:00
1980,Thu Jun 17 09:46:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Selain penyapu, pihak polis Z10n1s juga pernah menahan &amp; merampas belon, layang layang, indomie, senapang plastik, pembesar suara, keldai, kuda &amp; bola. Semua ini dianggap dapat memberikan ancaman kepada 'keselamatan awam'. 🥴 https://t.co/Q4VVW2n1na https://t.co/mrqYWwclL8",Selain penyapu pihak polis Z10n1s juga pernah menahan amp merampas belon layang layang indomie senapang plastik pembesar suara keldai kuda amp bola Semua ini dianggap dapat memberikan ancaman kepada 'keselamatan awam,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,chamiciu,48825,163,187,,,fakhrifadzli,,,2021-06-17 09:46:09+00:00
1981,Thu Jun 17 09:46:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","26/99 #EUSoil data.  It is 🏜️#DesertificationAndDroughtDay . A 🌎 study of 
@EU_ScienceHub access degraded areas in arable lands. 40% of global arable lands are degraded with at least one process: aridity, vegetation decline, salinization, carbon decline https://t.co/fft7JqwISs https://t.co/9Aq87VIgo7",/99 data It A study access degraded areas arable lands global arable lands degraded least one process aridity vegetation decline salinization carbon decline,"Sentiment(polarity=-0.15, subjectivity=0.2)",-0.15,0.2,en,0,0,UNCCDLibrary,7646,2609,406,,"EUSoil, DesertificationAndDroughtDay","PanosPanagos33, EU_ScienceHub",,"Bonn, Germany",2021-06-17 09:46:10+00:00
1982,Thu Jun 17 09:46:11 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">global health bot</a>","Today is #CleanAirDay!

We all have our part to play tackling #AirPollution – we encourage our team to walk or cycle short journeys to help reduce our carbon footprint &amp; improve our health. 
 
We're so proud of our cycling initiative, we’ve even won an award for it! https://t.co/NgbZBgRr9K",Today We part play tackling encourage team walk cycle short journeys help reduce carbon footprint amp improve health We 're proud cycling initiative weve even award,"Sentiment(polarity=0.4, subjectivity=0.65)",0.4,0.65,en,0,0,globalhealthbot,51779,844,1,,"CleanAirDay, AirPollution",Agent_Marketing,,,2021-06-17 09:46:11+00:00
1983,Thu Jun 17 09:46:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@WestwayCoaches took delivery of their 4th #ZeroEmission Coach this week, driving forward their goal of operating a zero-emission fleet.
Here it is alongside their branded ""Carbon Battle Bus"" safely back from their #ZeroCarbonTour of Cornwall.

#CleanAirDay2021 https://t.co/KJPV34Z4fL",took delivery th Coach week driving forward goal operating zero-emission fleet.Here alongside branded `` Carbon Battle Bus '' safely back Cornwall,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,WestwayCoaches,886,1103,407,,ZeroEmission,"PelicanYutong, WestwayCoaches",,"London, England",2021-06-17 09:46:13+00:00
1984,Thu Jun 17 09:46:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#RKSingh said a committee will be set up having members from all relevant Ministries for implementation of the Roadmap on Energy Efficiency and low carbon technologies

#EnergyEfficiency #CarbonEmissions #RKSingh
https://t.co/C3x4UrUVBu",said committee set members relevant Ministries implementation Roadmap Energy Efficiency low carbon technologies //,"Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6,en,0,0,VMuchadi,157,6,32,,RKSingh,bsindia,,"Karnataka, India",2021-06-17 09:46:15+00:00
1985,Thu Jun 17 09:46:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,JonasLejon,4504,43,191,,,DrSimEvans,,"Stockholm, Sverige",2021-06-17 09:46:16+00:00
1986,Thu Jun 17 09:46:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today is #DesertificationAndDroughtDay!

Restoring degraded land...

🚜creates jobs
📈raises incomes
🌽increases food security
🌱helps biodiversity to recover
🌡️locks away the atmospheric carbon warming the Earth

LAND is part of the solution #ForNature
👉https://t.co/LfibrNU7D7 https://t.co/pDXQGJMTR7",Today Restoring degraded land ... creates jobsraises incomesincreases food securityhelps biodiversity recoverlocks away atmospheric carbon warming EarthLAND part solution //,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,UNCCD,17355,34264,2211,,DesertificationAndDroughtDay,IPBES,,"Bonn, Germany",2021-06-17 09:46:20+00:00
1987,Thu Jun 17 09:46:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🗣️Ian Gough (@CASE_LSE) More nations are now committing to 0 net carbon by 2050, which is encouraging, but none have faced up to the transformation of economies, societies and lives that this will entail. We have 2 scenarios in front of us (a thread). https://t.co/S0IhZRlzYU",Ian Gough More nations committing net carbon encouraging none faced transformation economies societies lives entail We scenarios front us thread,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,0,ResetVl,3448,973,1820,,,"ETUI_org, CASE_LSE",,"Brussel, België",2021-06-17 09:46:22+00:00
1988,Thu Jun 17 09:46:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chaithu_dhfm 2011 Day 1 territories Excl Brm, spy
Dkd - 6/8 Atr
Bm - 6/8 Atr
Svsc - East Atr
1N - East Atr
Aagadu - 4/8 Atr
SRM - 6/8 Non Bb1
BAN - Krishna, gnt Record
Mah - Nizam, gnt Record
SLN - 3/8 record

Ilantivi kuda pettagalam manam.",Day territories Excl Brm spyDkd /8 AtrBm /8 AtrSvsc East Atr1N East AtrAagadu /8 AtrSRM /8 Non Bb1BAN Krishna gnt RecordMah Nizam gnt RecordSLN /8 recordIlantivi kuda pettagalam manam,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,tl,0,0,FanofTFIeMperor,128388,2402,1505,,,"Harshatweetz, chaithu_dhfm",,TWITTER,2021-06-17 09:46:26+00:00
1989,Thu Jun 17 09:46:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Commodities traders see carbon becoming a bigger market than crude oil. And see prices in the world's biggest cap-and-trade program, the #EUETS, rising further. https://t.co/cWl13Kb7ic",Commodities traders see carbon becoming bigger market crude oil And see prices world 's biggest cap-and-trade program rising,"Sentiment(polarity=-0.08333333333333331, subjectivity=0.7833333333333333)",-0.08333333333333331,0.7833333333333333,en,0,0,MatsEngstrom,24529,1776,1023,,,E_Krukowska,,Sweden,2021-06-17 09:46:28+00:00
1990,Thu Jun 17 09:46:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,AngryGranny1,73329,2898,144,,,davidbewart,,,2021-06-17 09:46:32+00:00
1991,Thu Jun 17 09:46:33 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,186tony,210750,1788,1645,,,GBNEWS,,"England, United Kingdom",2021-06-17 09:46:33+00:00
1992,Thu Jun 17 09:46:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Climate Action and Low Carbon Development (Amendment) Bill 2021 is at Report Stage. The Bill  provides one of the strongest and most ambitious statutory climate frameworks in the world. https://t.co/KgkQVDXRWx,The Climate Action Low Carbon Development Amendment Bill Report Stage The Bill provides one strongest ambitious statutory climate frameworks world,"Sentiment(polarity=0.11666666666666665, subjectivity=0.3833333333333333)",0.11666666666666665,0.3833333333333333,en,0,0,ClimateIreland,1531,1892,240,,,Dept_ECC,,"Cork, Ireland",2021-06-17 09:46:35+00:00
1993,Thu Jun 17 09:46:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6 Years back ochina Srimanthudu ne kottaledu, appude ardamaindi mirento mee range ento 

Babu kali gotiki kuda sariporu miru 👍 https://t.co/3wkDNZRE0r",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,vuddin_ssmb,76047,1157,699,,,ursMassDHFM,,,2021-06-17 09:46:44+00:00
1994,Thu Jun 17 09:46:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trolls aside 
As a pk fan👉
    proud to say that @tarak9999 is from our tollywood💥 Best actor in south india 💯IMO kuda avasaramledhu",trolls aside As pk fan proud say tollywood Best actor south india IMO kuda avasaramledhu,"Sentiment(polarity=0.9, subjectivity=0.65)",0.9,0.65,en,0,0,raj_raj5,62167,96,201,,,"kalyan0999, tarak9999",,,2021-06-17 09:46:48+00:00
1995,Thu Jun 17 09:46:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,MeAdnanSiddiqui,81502,1739,2172,,,DrSimEvans,,"Mumbai, India",2021-06-17 09:46:50+00:00
1996,Thu Jun 17 09:46:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","La humanidad sigue enganchada al petróleo, al gas natural y al carbón
Un informe advierte de que el 80% de la #energía se genera con combustibles fósiles, lo mismo que hace una década. #EmergenciaClimática  https://t.co/6lGqwXrksB",La humanidad sigue enganchada al petrleo al gas natural al carbnUn informe advierte de que el de la se genera con combustibles fsiles lo mismo que hace una dcada,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,es,0,0,GWilliam2015,73887,1303,5001,,energía,erreesepymes,,mar cantábrico,2021-06-17 09:46:53+00:00
1997,Thu Jun 17 09:46:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Climate Store with client Felix is shortlisted in innovation at #CannesLions! The work brought to life the environmental impact of food in a way that most consumers understand the most – money. Each item in the store was priced according to its carbon footprint. #WSCannes https://t.co/pFXrOiEYTP,The Climate Store client Felix shortlisted innovation The work brought life environmental impact food way consumers understand money Each item store priced according carbon footprint,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,WSGermany,3703,893,278,,CannesLions,WeberShandwick,,Germany,2021-06-17 09:46:54+00:00
1998,Thu Jun 17 09:46:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ennada ethu podura tweet ku oru 100likes kuda vara mattanguthu....😒😒😒

Endha tweet evlo varudhunu papoom...✌🏻

@Suriya_offl 🙏🏻

#Suriya #NadippinNayagan #SooraraiPottru
#Navarasa #Suriya39 #Suriya40 #VaadiVaasal https://t.co/VS1eYEInVI",Ennada ethu podura tweet ku oru likes kuda vara mattanguthu .... Endha tweet evlo varudhunu papoom ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,Stylish_Indar,97899,3450,1741,,,OnlineSuriyaFT,,Salem ,2021-06-17 09:46:56+00:00
1999,Thu Jun 17 09:47:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sympathy kosam me Movie mere “conspiracy” chesi, malli Ippudu em natakalu dengutunnarra? @_PakkaTollywood 

Ee lafoot @PawanKalyan gadiki kuda telusu yevaru chesaro, vaade Gudda/Puvvu muskunnadu anni telisi. Me lanja panchayati ki babu support cheyala?

Babu ki CHARACTER undi https://t.co/fR0F0jFYlf",Sympathy kosam Movie mere conspiracy chesi malli Ippudu em natakalu dengutunnarra Ee lafoot gadiki kuda telusu yevaru chesaro vaade Gudda/Puvvu muskunnadu anni telisi Me lanja panchayati ki babu support cheyala Babu ki CHARACTER undi,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,et,0,0,KalyanAneNenu,28009,2352,156,,,"OkkadiFanIkada, _PakkaTollywood",,Vijayawada ,2021-06-17 09:47:02+00:00
2000,Thu Jun 17 09:47:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To become carbon neutral by 2050 we need a more rational use of energy (all sectors)
with :
✅CHALCHAT Constance , Head of CIB Company Engagement BNP PARIBAS    
✅PETROVIC Nicolas, SIEMENS FRANCE &amp; BELGIQUE    
✅SCIANDRA Vincent, METRON

#VivaTech #PositiveBanking @Nicochan33 https://t.co/6T1I9ghAw6",To become carbon neutral need rational use energy sectors CHALCHAT Constance Head CIB Company Engagement BNP PARIBAS PETROVIC Nicolas SIEMENS FRANCE amp BELGIQUE SCIANDRA Vincent METRON,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,sallyeaves,67260,119573,100708,,,pierrecappelli,,London | New York | Oxford ,2021-06-17 09:47:03+00:00
2001,Thu Jun 17 09:47:07 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","So, the UK-Australia trade deal will add somewhere between 0.01% and 0.02% of GDP over 15 years whilst harming British farmers and increasing our import/export carbon emissions. Great deal, Boris. Great deal. 🤦‍♂️",So UK-Australia trade deal add somewhere GDP years whilst harming British farmers increasing import/export carbon emissions Great deal Boris Great deal,"Sentiment(polarity=0.5333333333333333, subjectivity=0.5)",0.5333333333333333,0.5,en,0,0,simonhbacon,30517,191,167,,,darrenpjones,,"Bristol, England",2021-06-17 09:47:07+00:00
2002,Thu Jun 17 09:47:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6 Years back ochina Srimanthudu ne kottaledu, appude ardamaindi mirento mee range ento 

Babu kali gotiki kuda sariporu miru 👍 https://t.co/3wkDNZRE0r",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,7036170406a,21766,612,321,,,ursMassDHFM,,,2021-06-17 09:47:08+00:00
2003,Thu Jun 17 09:47:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","welkin moon giveaway bc i finally have money!

-u gotta be fine with me logging into your account or giving me a venmo
-mobile/pc only :(
-like and rt (follow would be appreciated, i fb accs with similar interests!)
-reply ur fave character and why for xtra entry
-ends june 28th https://t.co/9fFE4tuOlH",welkin moon giveaway bc finally money -u got ta fine logging account giving venmo-mobile/pc -like rt follow would appreciated fb accs similar interests -reply ur fave character xtra entry-ends june th,"Sentiment(polarity=0.15416666666666667, subjectivity=0.5)",0.15416666666666667,0.5,en,0,0,venkoobie,407,112,115,,,siilveon,,she/her,2021-06-17 09:47:09+00:00
2004,Thu Jun 17 09:47:10 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,szescstopni,103593,1761,917,,,DrSimEvans,,"Polesie, Poland",2021-06-17 09:47:10+00:00
2005,Thu Jun 17 09:47:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meeru chepatledhu Ra siggu lekunda mamalni antaru before bahubali ani apudu m pikavu Mari 

Before bahubali antadu okadu without UV creations antadu okadu koratala mirchi ki mundu 4 movie's tisadu antadu okadu 

Meeru Kuda PB Anna movies tisesi 

pk&gt;&gt;&gt;Pb ani chepu Mari",Meeru chepatledhu Ra siggu lekunda mamalni antaru bahubali ani apudu pikavu Mari Before bahubali antadu okadu without UV creations antadu okadu koratala mirchi ki mundu movie 's tisadu antadu okadu Meeru Kuda PB Anna movies tisesi pk gt gt gtb ani chepu Mari,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,und,0,0,btrebell,6915,290,1089,,,PEvadyna,,,2021-06-17 09:47:15+00:00
2006,Thu Jun 17 09:47:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It is estimated that more than 150 million tonnes of plastic has accumulated in the world's oceans. Once there, single-use plastics eventually break down into particles that impact wildlife health, and the ocean’s ability to store carbon.

#ChooseToReuse #WorldRefillDay. @Refill https://t.co/BRzVkSKe8m",It estimated million tonnes plastic accumulated world 's oceans Once single-use plastics eventually break particles impact wildlife health oceans ability store carbon,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BathroomMarquee,11357,4421,3904,,,KeepBritainTidy,,"Cardiff, Wales",2021-06-17 09:47:17+00:00
2007,Thu Jun 17 09:47:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,_TheEnquirer,131754,12616,12716,,,GBNEWS,, UK,2021-06-17 09:47:18+00:00
2008,Thu Jun 17 09:47:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We're the first U.S. airline to sign an agreement for @boomaero's ‘Overture’ airliners which are expected to be net-zero carbon and connect 500+ cities in nearly half the time. Taking off in 2029: https://t.co/aTeMBwXa10 #BoomSupersonic https://t.co/GOeag9c1HF,We 're first U.S. airline sign agreement 's Overture airliners expected net-zero carbon connect cities nearly half time Taking,"Sentiment(polarity=-0.005555555555555554, subjectivity=0.3)",-0.005555555555555554,0.3,en,0,0,jimmmy62732210,2299,123,1663,,,"united, boomaero",,台灣,2021-06-17 09:47:19+00:00
2009,Thu Jun 17 09:47:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mundu Mi Pandu Gay Gelakunda Unte Nenu Asalu Involve Ayyevadini Kadu 

Asalu Idhem DLM Ra 🤣🤣 (nv puttaka mundhu vishayalu nikenduku ra) https://t.co/rMhMHtjWCC",Mundu Mi Pandu Gay Gelakunda Unte Nenu Asalu Involve Ayyevadini Kadu Asalu Idhem DLM Ra nv puttaka mundhu vishayalu nikenduku ra,"Sentiment(polarity=0.4166666666666667, subjectivity=0.5833333333333334)",0.4166666666666667,0.5833333333333334,in,0,0,pspk2929,40810,445,707,,,_PakkaTollywood,,,2021-06-17 09:47:20+00:00
2010,Thu Jun 17 09:47:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1991 Lo Odipoyana MP Name Chepu.. Oka Troll Veyanu 👍

Nuvve Vesav Kadara Edo Krishna Odiponatu.. Individual Trolls Ni FC's Varaku Techaru.. Nenu Apestha 👍",Lo Odipoyana MP Name Chepu .. Oka Troll Veyanu Nuvve Vesav Kadara Edo Krishna Odiponatu .. Individual Trolls Ni FC 's Varaku Techaru .. Nenu Apestha,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,und,0,0,KVM_JSP,41732,118,570,,,_PakkaTollywood,,Bangalore,2021-06-17 09:47:23+00:00
